link,headline,category,date,timestamp,story
https://www.thestar.com.my/business/business-news/2019/03/11/rovia-to-bring-over-20000-tourists-to-msia/,"Rovia to bring over 20,000 tourists to M’sia",Business News,"Monday, 11 Mar 2019",,"KUALA LUMPUR: US-headquartered travel agency Rovia and DreamTrips vacation club aim to add US$20mil (RM98mil) to Malaysia’s tourism receipts this year. Rovia president Jim Menge said the company was targeting to bring in more than 20,000 tourists into Malaysia in order to achieve the targeted expenditure number."
https://www.thestar.com.my/business/business-news/2019/03/11/china-firm-buys-into-securemetric/,China firm buys into Securemetric,Corporate News,"Monday, 11 Mar 2019",,"PETALINIG JAYA: China’s Feitian Technologies Co Ltd has acquired 20 million shares in Ace Market-listed Securemetric Bhd, Bloomberg data showed.The entry of Shenzen-listed Feitian Technologies confirmed an earlier StarBiz report."
https://www.thestar.com.my/business/business-news/2019/03/11/economist-khazanahs-longterm-plan-is-solid-losses-due-to-external-factors/,"Economist: Khazanah’s long-term plan is solid, losses due to external factors",Corporate News,"Monday, 11 Mar 2019",,"KUALA LUMPUR: Khazanah Nasional Bhd’s current business plan under the new government is already solid and intact for the sovereign wealth fund’s long-term performance, says Phillip Capital Management Malaysia senior vice-president (investment) Datuk Mohd Nazri Khan Adam Khan.He said that despite recording losses in the 2018 financial year, Khazanah’s plans, going forward was in the right direction and should be convincing and solid enough to return to profitability."
https://www.thestar.com.my/business/business-news/2019/03/11/china-central-bank-pledges-more-policy-support-as-bank-lending-slides/,China central bank pledges more policy support as bank lending slides,Banking,"Monday, 11 Mar 2019",,"BEIJING: China’s central bank has pledged to further support the slowing economy by spurring loans and lowering borrowing costs, following data that showed a sharp drop in February’s bank lending due to seasonal factors.The central bank is widely expected to ease monetary policy further this year to encourage lending especially to small and private firms vital for growth and job creation."
https://www.thestar.com.my/business/business-news/2019/03/11/flour-millers-in-focus-as-wheat-prices-drop/,Flour millers in focus as wheat prices drop,Corporate News,"Monday, 11 Mar 2019",,"PETALING JAYA: Public-listed flour millers have been gaining traction as the raw material price for its main input commodity falls.Wheat prices have been falling on the international markets. Given given that this commodity is a core cost component for millers, this would mean lower costs for these companies. “Higher profit margins are in sight. That explains why these millers have seen their share price chalking up gains despite trading at higher valuations,” a dealer says."
https://www.thestar.com.my/business/business-news/2019/03/11/fast-slowing-growth-prompts-further-action/,Fast slowing economic growth prompts further action,Economy,"Monday, 11 Mar 2019",,"WITH deepening forecasts of slowing global growth, are there measures that can be taken to lift the situation?Or as some believe, a US recession leading to a global recession will be difficult to avoid."
https://www.thestar.com.my/business/business-news/2019/03/09/global-stocks-dollar-fall-as-global-growth-worries-mount/,"US, Global stocks, dollar fall as global growth worries mount",Markets,"Saturday, 9 Mar 2019",6:33 AM MYT,NEW YORK: Global stocks lost ground on Friday and the dollar softened for the first time in eight sessions after a disappointing U.S. payrolls report exacerbated concerns that the world economy was slowing.Global economic growth worries mounted as data in China showed exports shrank 20.7 percent in February from a year earlier while imports fell 5.2 percent.
https://www.thestar.com.my/business/business-news/2019/03/09/palm-reverses-gains-falls-for-3rd-day-on-weak-demand-sentiment/,"Malaysian palm oil price reverses gains, falls for 3rd day",Palm Oil,"Saturday, 9 Mar 2019",6:42 AM MYT,"KUALA LUMPUR: Malaysian palm oil futures reversed early gains to close lower on Friday, charting a third straight day of losses on weaker demand outlook. The benchmark palm oil contract for May delivery on the Bursa Malaysia Derivatives Exchange was down 0.4 percent at 2,126 ringgit ($519.93) a tonne at the end of the trading day."
https://www.thestar.com.my/business/business-news/2019/03/09/malaysia-says-eu-palm-oil-curbs-lack-scientific-proof-breach-wto-rules/,"Malaysia says EU palm oil curbs lack scientific proof, breach WTO rules",Palm Oil,"Saturday, 9 Mar 2019",6:49 AM MYT,"BRUSSELS: A European Union proposal to limit the use of palm oil lacks comprehensive scientific evidence and breaches global trade rules, Malaysia's marketing agency for the edible oil said on Friday.Malaysia, the world's second largest palm oil-producing country, which accounts for two-fifths of global production, has along with world number one Indonesia and other producing countries challenged the EU move announced in January last year."
https://www.thestar.com.my/business/business-news/2019/03/09/oil-drops-1-percent-as-economic-outlook-weakens-us-supply-surges/,"Oil price drops 1% as economic outlook weakens, US supply surges",Oil & Gas,"Saturday, 9 Mar 2019",6:57 AM MYT,"NEW YORK: Oil prices fell about 1 percent on Friday after disappointing U.S. job growth revived concerns about a slowing global economy and weaker demand for oil.With surging U.S. oil supply also unsettling markets, Brent crude futures fell 56 cents, 0.8 percent, to settle at $65.74 a barrel. The international benchmark gained 1 percent for the week."
https://www.thestar.com.my/business/business-news/2019/03/09/spotlight-on-khazanah/,Spotlight on Khazanah,Corporate News,"Saturday, 9 Mar 2019",,"The massive loss posted by Khazanah Nasional Bhd this week has thrust the sovereign wealth fund into the limelight amid fierce debate.The losses came due to impairments on its investments that amounted to RM7.3bil.Questions arise if the impairment was necessary, considering the management of Khazanah has always professed to adopt a strict policy of providing for what is necessary in accordance with accounting standards. Or was the new management taking a cautious stance in light of the tough investing environment and adopting an aggressive impairment policy for some of its assets such as Malaysia Airlines Bhd (MAS)?First the facts. On Tuesday, Khazanah revealed that it reported a loss of RM6.3bil for 2018, only the second time the fund has slipped into the red. The losses were due to a RM7.3bil impairment made by Khazanah, which is now headed by a new managing director and board.Roughly half of those impairments came from MAS alone.So the question is, why the impairment in MAS of more than RM3bil?Related story:To save or not to save MAS?"
https://www.thestar.com.my/business/business-news/2019/03/09/paramount-remains-resilient-in-a-challenging-market/,Paramount remains resilient in a challenging market,Property,"Saturday, 9 Mar 2019",,"IT has been a tough couple of years for the property market, with developers  seeing declines in revenue and sales.But the gloomy environment has not deterred Paramount Corp Bhd, which is looking to repeat the record RM1bil sales it hit in 2018. Interestingly, among the property development companies, Paramount’s share price has done quite well, increasing more than 50% over the last three years.Over that same period, property developers such as SP Setia Bhd  fell 14%, Mah Sing Group Bhd  declined by 26.3%, UEM Sunrise Bhd  fell 25%, Eastern and Oriental Bhd  plunged 42%, while Eco World Development Group Bhd   and MCT Bhd fell 34% and 48%, respectively.In a nutshell, property developers are facing a supply glut of residential properties. According to the Valuation and Property Services Department’s (JPPH) unsold completed residential units rose to 30,115 units as at Sept 30, 2018, an increase of 48.35% from the 20,304 units a year ago. JPPH’s latest figures show that the total value of unsold units was RM19.54bil, a 56.44% rise from RM12.49bil a year ago. Should serviced apartments and small offices home offices (SoHos) be included, the overhang value will rise to 40,916 units, valued at RM27.38bil.As for Paramount, it should be noted that despite its 50% price appreciation, Paramount’s shares are trading at an undemanding price earnings ratio (PE) of 9.5 times. So is there any more upside considering that this value is lower than many other property developers today? For one, Paramount’s property sales have been slowly increasing every year, despite the softening of the property market. RHB Research also notes that about 70% to 80% of most of Paramounts property launches are sold.  For another, Paramount has been selling some of its assets including buildings and lands that had free up some cash and paying bumper dividends. In 2017, the firm sold its Sri KDU Campus in Petaling Jaya for RM165mil to unlisted Alpha REIT (real estate investment trust), which led to Paramount dishing out a bumper dividend of 16 sen per share which at that time gave shareholders a 9% yield.It is worth noting that excluding bumper dividend payment in 2017, Paramount has has been giving dividends yielding between 4%-6% annually, on a payout policy of 40% to 50%."
https://www.thestar.com.my/business/business-news/2019/03/09/eye-on-stock-advancecon/,Eye on stock: Advancecon,Analyst Reports,"Saturday, 9 Mar 2019",,"ADVANCECON Holdings Bhd (code: 5281) made a convincing breach of the 200-day simple moving average (SMA) on Friday, reflecting improving sentiment in the counter."
https://www.thestar.com.my/business/business-news/2019/03/09/norway-to-decide-whether-its-big-fund-dumps-oil/,Norway to decide whether its big fund dumps oil,Oil & Gas,"Saturday, 9 Mar 2019",,"OSLO: Norway is about to decide whether to let its US$1 trillion sovereign wealth fund dump all its oil and gas stocks. After more than a year of closely held deliberations, the Finance Ministry is set to reveal whether its massive fund will be allowed to divest close to US$40bil in oil and gas stocks. Here’s what you need to know."
